sku,product_name,category,supplier,stock_quantity,sales_speed_per_day,expiry_date,warehouse_location,price_rub,reorder_point
EAH-001755,Степлер C-464,Канцтовары,ИП Иванов,538,0.1,2029-10-30,Ряд 2-Стеллаж 1,13682.33,0
PDJ-001756,Джинсы B-785,Одежда,Торговый дом 'Восточный',118,5.0,2029-12-04,Ряд 7-Стеллаж 21,48360.75,105
QPY-001757,Наушники Lite-247,Электроника,АО 'РегионСнаб',296,0.1,2030-03-07,Ряд 16-Стеллаж 36,49028.18,2
AYA-001758,Куртка B-806,Одежда,ООО 'Поставщик+',916,0.5,NULL,Ряд 11-Стеллаж 16,15099.05,13
TTC-001759,Лоток Max-569,Зоотовары,Компания 'Логистик',294,0.5,2029-10-11,Ряд 5-Стеллаж 36,1868.81,4
YFK-001760,Тетрадь A-228,Канцтовары,ТД 'Универсал',934,1.0,2029-06-09,Ряд 15-Стеллаж 36,29279.88,10
VQX-001761,Дворники C-981,Автотовары,Компания 'Логистик',953,5.0,2028-04-17,Ряд 20-Стеллаж 37,736.35,85
IMJ-001762,Картина Pro-581,Товары для дома,Компания 'Логистик',714,2.0,2029-03-18,Ряд 19-Стеллаж 48,83.1,40
QRJ-001763,Чай Pro-247,Продукты питания,ООО 'ОптТорг',622,2.0,NULL,Ряд 3-Стеллаж 47,2471.12,34
GTJ-001764,Монитор Lite-60,Электроника,АО 'Торговый дом',408,0.5,2029-05-31,Ряд 14-Стеллаж 43,28028.93,8
DFA-001765,Духи C-822,Косметика,Группа 'Мегаполис',490,1.0,2030-05-24,Ряд 10-Стеллаж 18,15099.63,22
WAH-001766,Макароны A-466,Продукты питания,Группа 'Мегаполис',761,0.1,2027-08-27,Ряд 7-Стеллаж 20,25638.57,0
SIS-001767,Степлер A-394,Канцтовары,Группа 'Мегаполис',964,2.0,NULL,Ряд 18-Стеллаж 22,15800.5,32
EMV-001768,Планшет Max-615,Электроника,ИП Иванов,284,0.1,NULL,Ряд 7-Стеллаж 15,32875.09,2
HEF-001769,Джинсы Lite-446,Одежда,ООО 'ИмпортТрейд',655,0.5,2026-12-02,Ряд 13-Стеллаж 15,2352.2,3
KXR-001770,Подушка C-90,Товары для дома,АО 'Торговый дом',453,0.1,NULL,Ряд 6-Стеллаж 39,6984.79,1
KOT-001771,Платье B-130,Одежда,ООО 'ИмпортТрейд',700,0.1,2026-10-02,Ряд 13-Стеллаж 39,10535.31,0
VTZ-001772,Футболка Max-600,Одежда,Группа 'Мегаполис',600,0.1,2030-03-04,Ряд 1-Стеллаж 12,7603.63,2
BOQ-001773,Мыло Pro-102,Бытовая химия,ООО 'ИмпортТрейд',633,0.1,2028-07-05,Ряд 1-Стеллаж 4,32324.08,1
JEI-001774,Роман Max-461,Книги,Торговый дом 'Восточный',693,0.1,NULL,Ряд 12-Стеллаж 23,48492.88,1
PQX-001775,Шампунь Pro-939,Бытовая химия,ООО 'Поставщик+',292,2.0,2029-05-19,Ряд 5-Стеллаж 48,11754.92,38
UTH-001776,Дрель B-694,Инструменты,Компания 'Логистик',451,1.0,2028-05-29,Ряд 1-Стеллаж 48,5957.57,16
PXX-001777,Клетка A-129,Зоотовары,ТД 'Универсал',997,0.5,2030-01-26,Ряд 2-Стеллаж 23,8880.92,11
AOO-001778,Роман Max-117,Книги,ЗАО 'СкладСервис',328,0.5,2028-07-30,Ряд 20-Стеллаж 4,7836.19,7
KQR-001779,Аккумулятор A-553,Автотовары,ООО 'Поставщик+',395,1.0,2029-04-23,Ряд 11-Стеллаж 16,6817.39,13
JEW-001780,Отвертка Lite-320,Инструменты,ЗАО 'СкладСервис',529,1.0,2030-06-27,Ряд 8-Стеллаж 32,4235.21,16
FBY-001781,Моющее средство Max-715,Бытовая химия,ТД 'Универсал',850,0.5,2028-10-05,Ряд 18-Стеллаж 37,45397.8,5
BDL-001782,Посуда A-503,Товары для дома,ЗАО 'СкладСервис',641,0.5,2029-05-02,Ряд 5-Стеллаж 31,37760.54,12
RFR-001783,Молоток Pro-824,Инструменты,ООО 'ИмпортТрейд',583,0.1,2031-02-06,Ряд 5-Стеллаж 3,4757.67,1
JSK-001784,Макароны C-226,Продукты питания,АО 'РегионСнаб',455,2.0,2028-03-13,Ряд 3-Стеллаж 10,24418.2,30
ZXM-001785,Степлер Pro-164,Канцтовары,ЗАО 'СкладСервис',401,0.5,2030-06-20,Ряд 9-Стеллаж 34,22092.28,8
EVP-001786,Фантастика B-994,Книги,ООО 'ИмпортТрейд',850,0.1,2028-04-21,Ряд 5-Стеллаж 21,340.39,2
OIN-001787,Степлер B-758,Канцтовары,АО 'Торговый дом',146,2.0,2028-11-14,Ряд 15-Стеллаж 27,35562.55,24
IAL-001788,Мыло A-191,Бытовая химия,Компания 'Логистик',701,2.0,2026-04-15,Ряд 5-Стеллаж 37,5556.84,40
DFX-001789,Дворники Pro-879,Автотовары,ООО 'ОптТорг',877,1.0,2028-03-13,Ряд 10-Стеллаж 23,48624.66,30
WJW-001790,Помада Lite-697,Косметика,Торговый дом 'Восточный',671,0.1,NULL,Ряд 20-Стеллаж 34,6741.02,1
VYY-001791,Мыло A-735,Бытовая химия,Группа 'Мегаполис',455,1.0,2027-02-27,Ряд 2-Стеллаж 37,34950.9,15
XMT-001792,Масло A-142,Автотовары,ООО 'Поставщик+',404,0.1,NULL,Ряд 5-Стеллаж 34,21345.61,0
WVA-001793,Ноутбук B-771,Электроника,Торговый дом 'Восточный',692,0.5,2028-11-15,Ряд 13-Стеллаж 17,38673.08,12
FWR-001794,Молоток Max-212,Инструменты,ООО 'Поставщик+',969,2.0,2027-02-25,Ряд 18-Стеллаж 39,20303.31,60
JWQ-001795,Тушь Lite-733,Косметика,ИП Петрова,939,0.1,2028-11-28,Ряд 1-Стеллаж 36,49269.32,2
VCE-001796,Крем A-921,Косметика,ИП Петрова,378,2.0,2029-05-15,Ряд 12-Стеллаж 4,41252.26,14
IKM-001797,Лыжи Lite-655,Спорттовары,Торговый дом 'Восточный',707,2.0,NULL,Ряд 2-Стеллаж 14,47585.35,60
TTH-001798,Поводок A-704,Зоотовары,АО 'Торговый дом',62,0.1,2027-11-04,Ряд 3-Стеллаж 23,20313.06,2
FIN-001799,Корм B-44,Зоотовары,АО 'Торговый дом',281,0.5,2028-07-02,Ряд 10-Стеллаж 30,16019.95,11
QAX-001800,Мяч B-910,Спорттовары,ООО 'ИмпортТрейд',390,0.1,2030-09-10,Ряд 18-Стеллаж 17,1852.78,2
MXC-001801,Картина Pro-435,Товары для дома,ООО 'ОптТорг',710,1.0,NULL,Ряд 4-Стеллаж 28,4715.77,18
ZNK-001802,Футболка Pro-891,Одежда,ИП Петрова,584,0.5,2031-02-01,Ряд 7-Стеллаж 43,10000.35,10
BIA-001803,Гантели Lite-379,Спорттовары,Группа 'Мегаполис',383,0.1,2028-07-16,Ряд 19-Стеллаж 23,21128.0,2
GYZ-001804,Подушка Pro-928,Товары для дома,ЗАО 'СкладСервис',607,2.0,NULL,Ряд 6-Стеллаж 25,20038.98,22
UMO-001805,Футболка B-7,Одежда,ЗАО 'СкладСервис',338,0.5,2028-05-10,Ряд 14-Стеллаж 36,24269.63,6
DNF-001806,Масло B-328,Автотовары,ИП Иванов,490,2.0,2029-05-29,Ряд 9-Стеллаж 21,3528.14,36
DNY-001807,Отвертка Max-863,Инструменты,АО 'Торговый дом',991,0.1,2029-03-26,Ряд 1-Стеллаж 35,45809.07,2
ALV-001808,Мяч Lite-300,Спорттовары,Торговый дом 'Восточный',864,0.1,2030-10-17,Ряд 15-Стеллаж 48,47508.82,1
DDT-001809,Корм A-848,Зоотовары,ООО 'ОптТорг',943,0.5,2028-07-04,Ряд 1-Стеллаж 29,45374.63,5
DWD-001810,Крем Lite-855,Косметика,ЗАО 'СкладСервис',297,0.5,2030-02-13,Ряд 16-Стеллаж 45,33127.65,11
YSL-001811,Платье Pro-789,Одежда,ЗАО 'СкладСервис',593,1.0,NULL,Ряд 12-Стеллаж 46,30515.2,18
LHP-001812,Фантастика Max-376,Книги,ЗАО 'СкладСервис',386,0.5,2027-09-17,Ряд 10-Стеллаж 50,13337.41,3
DYV-001813,Крупа B-858,Продукты питания,ЗАО 'СкладСервис',388,1.0,NULL,Ряд 15-Стеллаж 40,10054.52,29
CBG-001814,Посуда Pro-808,Товары для дома,Торговый дом 'Восточный',13,0.5,2030-11-05,Ряд 8-Стеллаж 27,2550.94,5
QCX-001815,Ручка B-411,Канцтовары,ООО 'Поставщик+',763,1.0,NULL,Ряд 5-Стеллаж 27,495.22,23
JOF-001816,Духи C-504,Косметика,ТД 'Универсал',931,0.5,2029-04-21,Ряд 8-Стеллаж 21,14486.67,11
XPC-001817,Свеча C-696,Товары для дома,АО 'РегионСнаб',483,1.0,2028-03-29,Ряд 8-Стеллаж 46,25292.6,20
VVA-001818,Моющее средство C-403,Бытовая химия,АО 'Торговый дом',965,10.0,2030-06-13,Ряд 14-Стеллаж 24,7355.32,230
OGX-001819,Крупа A-560,Продукты питания,Торговый дом 'Восточный',510,1.0,2027-03-04,Ряд 2-Стеллаж 3,34475.84,30
KBH-001820,Роман Pro-978,Книги,АО 'РегионСнаб',808,0.1,2030-01-22,Ряд 9-Стеллаж 14,41203.88,2
QSW-001821,Роман A-929,Книги,Торговый дом 'Восточный',202,10.0,2029-05-19,Ряд 13-Стеллаж 39,35652.78,130
BSP-001822,Мяч B-540,Спорттовары,ИП Петрова,602,0.1,2028-10-20,Ряд 1-Стеллаж 20,42687.71,2
QYI-001823,Духи Max-455,Косметика,АО 'Торговый дом',343,0.5,2028-06-12,Ряд 20-Стеллаж 48,11544.25,7
KCU-001824,Ключ A-358,Инструменты,ИП Иванов,546,5.0,2028-08-16,Ряд 5-Стеллаж 9,33735.24,100
WWO-001825,Дворники B-691,Автотовары,Торговый дом 'Восточный',262,2.0,2029-05-26,Ряд 3-Стеллаж 6,1864.98,36
UGW-001826,Дрель B-684,Инструменты,ТД 'Универсал',952,0.1,2029-10-16,Ряд 5-Стеллаж 7,27907.09,1
KGZ-001827,Фантастика Pro-491,Книги,ООО 'ИмпортТрейд',663,0.1,NULL,Ряд 16-Стеллаж 28,23972.86,1
KXR-001828,Гантели Pro-947,Спорттовары,Группа 'Мегаполис',418,5.0,2030-03-03,Ряд 1-Стеллаж 6,36449.05,95
KPE-001829,Дрель B-192,Инструменты,АО 'РегионСнаб',454,0.5,2029-04-03,Ряд 15-Стеллаж 42,19884.25,9
OQR-001830,Фантастика A-139,Книги,ООО 'ОптТорг',990,1.0,NULL,Ряд 19-Стеллаж 16,40430.75,25
IQM-001831,Кофе A-325,Продукты питания,АО 'РегионСнаб',330,5.0,2028-04-21,Ряд 18-Стеллаж 13,45611.14,90
ABS-001832,Тональный крем C-889,Косметика,АО 'Торговый дом',791,0.5,2029-03-21,Ряд 19-Стеллаж 5,47672.2,5
KUN-001833,Шина A-5,Автотовары,АО 'Торговый дом',663,0.1,2028-08-21,Ряд 14-Стеллаж 3,2851.32,2
SEH-001834,Словарь Max-18,Книги,ЗАО 'СкладСервис',185,0.5,2030-12-02,Ряд 12-Стеллаж 41,23179.62,4
UPA-001835,Платье C-176,Одежда,Торговый дом 'Восточный',898,0.1,NULL,Ряд 17-Стеллаж 26,41788.88,0
OZK-001836,Корм Max-575,Зоотовары,ИП Петрова,352,0.1,2026-05-30,Ряд 8-Стеллаж 13,20433.31,1
AEB-001837,Фильтр C-719,Автотовары,ЗАО 'СкладСервис',200,0.1,2026-07-20,Ряд 6-Стеллаж 25,32577.85,2
ULG-001838,Детектив Max-985,Книги,ЗАО 'СкладСервис',295,10.0,2030-12-09,Ряд 3-Стеллаж 42,38143.88,160
PXR-001839,Фильтр C-339,Автотовары,Компания 'Логистик',50,1.0,2029-05-01,Ряд 12-Стеллаж 42,15231.25,18
SHR-001840,Лыжи B-806,Спорттовары,ООО 'ОптТорг',678,2.0,2031-01-17,Ряд 7-Стеллаж 43,37389.54,30
HTF-001841,Бумага Lite-321,Канцтовары,ЗАО 'СкладСервис',560,5.0,NULL,Ряд 14-Стеллаж 32,10830.92,95
GAR-001842,Аккумулятор Lite-575,Автотовары,ТД 'Универсал',373,0.5,2029-10-17,Ряд 8-Стеллаж 11,38668.32,13
FVG-001843,Мыло A-370,Бытовая химия,Торговый дом 'Восточный',440,10.0,2028-05-04,Ряд 12-Стеллаж 2,38169.79,160
ZAE-001844,Духи Lite-47,Косметика,АО 'РегионСнаб',474,0.1,NULL,Ряд 7-Стеллаж 18,8652.16,2
SLX-001845,Масло B-576,Автотовары,ИП Иванов,864,5.0,NULL,Ряд 12-Стеллаж 43,31462.85,140
YBD-001846,Гантели Lite-97,Спорттовары,ООО 'ИмпортТрейд',112,0.5,NULL,Ряд 1-Стеллаж 20,49623.24,3
IIX-001847,Крупа A-817,Продукты питания,ТД 'Универсал',610,0.1,2029-06-20,Ряд 8-Стеллаж 49,24598.97,1
SXC-001848,Мыло B-565,Бытовая химия,ЗАО 'СкладСервис',361,1.0,2027-08-19,Ряд 13-Стеллаж 23,9273.3,21
LRX-001849,Поводок C-300,Зоотовары,ООО 'ИмпортТрейд',113,1.0,2029-06-01,Ряд 17-Стеллаж 13,27722.66,28
ICQ-001850,Дрель C-849,Инструменты,ООО 'Поставщик+',817,1.0,NULL,Ряд 8-Стеллаж 21,4733.66,22
JTF-001851,Аккумулятор B-254,Автотовары,Торговый дом 'Восточный',32,5.0,NULL,Ряд 6-Стеллаж 35,42267.79,100
LKZ-001852,Крупа Pro-30,Продукты питания,АО 'Торговый дом',683,0.5,2030-07-15,Ряд 6-Стеллаж 49,21298.83,5
NNN-001853,Клетка B-21,Зоотовары,ТД 'Универсал',401,0.1,2028-06-30,Ряд 14-Стеллаж 37,11740.37,2
UGQ-001854,Степлер B-940,Канцтовары,АО 'Торговый дом',446,1.0,2028-05-06,Ряд 11-Стеллаж 47,30796.49,25
VXS-001855,Ключ Lite-981,Инструменты,ТД 'Универсал',233,1.0,2029-05-15,Ряд 9-Стеллаж 15,41397.84,23
BNW-001856,Футболка Max-149,Одежда,ЗАО 'СкладСервис',298,1.0,NULL,Ряд 20-Стеллаж 16,20066.86,18
OUG-001857,Мыло C-605,Бытовая химия,Компания 'Логистик',135,0.5,2030-10-12,Ряд 6-Стеллаж 39,30501.21,5
AHG-001858,Футболка Max-669,Одежда,ООО 'ОптТорг',871,1.0,NULL,Ряд 14-Стеллаж 40,18656.98,9
WRP-001859,Аккумулятор Lite-130,Автотовары,АО 'Торговый дом',694,1.0,NULL,Ряд 5-Стеллаж 44,29248.1,28
KUI-001860,Футболка Max-516,Одежда,ТД 'Универсал',218,2.0,NULL,Ряд 14-Стеллаж 10,34281.15,18
MVE-001861,Платье A-792,Одежда,ИП Петрова,563,0.1,2029-12-20,Ряд 15-Стеллаж 14,33985.9,2
ADN-001862,Масло C-885,Автотовары,ТД 'Универсал',1,0.5,2028-02-19,Ряд 20-Стеллаж 48,30956.58,15
FGI-001863,Смартфон B-763,Электроника,ИП Иванов,6,0.1,2031-01-31,Ряд 8-Стеллаж 36,24743.64,2
YQW-001864,Консервы Lite-800,Продукты питания,ИП Петрова,323,0.5,2028-06-05,Ряд 8-Стеллаж 42,38966.61,7
SFK-001865,Фантастика A-46,Книги,ТД 'Универсал',695,0.5,NULL,Ряд 5-Стеллаж 16,39450.94,12
BGO-001866,Кофе C-164,Продукты питания,ТД 'Универсал',176,0.1,NULL,Ряд 8-Стеллаж 18,18796.08,1
DCN-001867,Мяч Max-397,Спорттовары,ИП Иванов,370,2.0,2026-03-25,Ряд 18-Стеллаж 48,9889.49,60
NSQ-001868,Стиральный порошок Pro-768,Бытовая химия,АО 'РегионСнаб',861,0.1,2028-08-24,Ряд 16-Стеллаж 16,36927.05,2
NSQ-001869,Пила A-468,Инструменты,ТД 'Универсал',188,0.1,2028-08-13,Ряд 9-Стеллаж 45,35877.71,0
CGO-001870,Смартфон A-904,Электроника,ЗАО 'СкладСервис',687,0.5,2029-03-05,Ряд 7-Стеллаж 30,370.67,9
UTQ-001871,Клетка A-615,Зоотовары,Компания 'Логистик',370,0.1,2030-10-24,Ряд 5-Стеллаж 40,19801.62,1
ELC-001872,Фильтр Lite-363,Автотовары,ТД 'Универсал',751,1.0,2030-12-22,Ряд 17-Стеллаж 27,37516.67,20
KDK-001873,Ключ Pro-766,Инструменты,ТД 'Универсал',556,0.1,2030-12-08,Ряд 7-Стеллаж 30,4967.36,2
